@timestamp,destinationBic,latitude,sourceBic,countryCode,bifastId,chargeBearer,chargeType,destinationAccountType,sourceCountryCode,ipAddress,komiId,amount,sourceAccount,channel,destinationAccount,transactionType,fee,transactionId,event,deviceId,@version,destinationCountryCode,sourceAccountType,currency,longitude,transactionDirection,deviceID,ipAdress,sourceAccountNumber,destinationAccountNumber,requestId,outlier_score,rule_hit,band
2026-04-08T03:13:48.361050312Z,MEGAIDJA,,BMRIIDJA,ID,20251204BDKIIDJ10100204064957,DEBT,D,SVGS,,,23ef3d02-3201-4bb3-a6e0-a438e28b3ca6,10000.0,1599747454.0,KOMIMOBILE,419109017.0,CT,0.0,251111041400,"{'original': '{""chargeBearer"":""DEBT"",""bifastId"":""20251204BDKIIDJ10100204064957"",""sourceBic"":""BMRIIDJA"",""amount"":10000.0,""sourceAccount"":""1599747454"",""destinationBic"":""MEGAIDJA"",""fee"":0.0,""latitude"":"""",""channel"":""KOMIMOBILE"",""destinationCountryCode"":"""",""chargeType"":""D"",""ipAddress"":"""",""sourceAccountType"":""SVGS"",""transactionDirection"":""ORIGIN"",""deviceId"":""IPHONE"",""transactionId"":""251111041400"",""transactionType"":""CT"",""destinationAccountType"":""SVGS"",""sourceCountryCode"":"""",""countryCode"":""ID"",""currency"":""IDR"",""destinationAccount"":""419109017"",""komiId"":""23ef3d02-3201-4bb3-a6e0-a438e28b3ca6"",""longitude"":""""}'}",IPHONE,1,,SVGS,IDR,,ORIGIN,,,,,,0.2201123304831463,1,LOW
2026-04-08T02:40:22.925646911Z,MEGAIDJA,,BMRIIDJA,ID,20251204BDKIIDJ10100204064957,DEBT,D,SVGS,,,d280d080-eb18-409d-ac38-f65c5a7f626e,10000.0,1599747454.0,KOMIMOBILE,419109017.0,CT,0.0,251111041400,"{'original': '{""chargeBearer"":""DEBT"",""bifastId"":""20251204BDKIIDJ10100204064957"",""sourceBic"":""BMRIIDJA"",""amount"":10000.0,""sourceAccount"":""1599747454"",""destinationBic"":""MEGAIDJA"",""fee"":0.0,""latitude"":"""",""channel"":""KOMIMOBILE"",""destinationCountryCode"":"""",""chargeType"":""D"",""ipAddress"":"""",""sourceAccountType"":""SVGS"",""transactionDirection"":""ORIGIN"",""deviceId"":""IPHONE"",""transactionId"":""251111041400"",""transactionType"":""CT"",""destinationAccountType"":""SVGS"",""sourceCountryCode"":"""",""countryCode"":""ID"",""currency"":""IDR"",""destinationAccount"":""419109017"",""komiId"":""d280d080-eb18-409d-ac38-f65c5a7f626e"",""longitude"":""""}'}",IPHONE,1,,SVGS,IDR,,ORIGIN,,,,,,0.2590399980578246,1,LOW
2026-04-08T02:30:07.376811580Z,MEGAIDJA,,BMRIIDJA,ID,20251204BDKIIDJ10100204064957,DEBT,D,SVGS,,,8f47c396-0f64-4ca3-994b-df9e662ce20c,180000000.0,1599747454.0,KOMIMOBILE,419109017.0,CT,0.0,251111041400,"{'original': '{""chargeBearer"":""DEBT"",""bifastId"":""20251204BDKIIDJ10100204064957"",""sourceBic"":""BMRIIDJA"",""amount"":1.8E8,""sourceAccount"":""1599747454"",""destinationBic"":""MEGAIDJA"",""fee"":0.0,""latitude"":"""",""channel"":""KOMIMOBILE"",""destinationCountryCode"":"""",""chargeType"":""D"",""ipAddress"":"""",""sourceAccountType"":""SVGS"",""transactionDirection"":""ORIGIN"",""deviceId"":""IPHONE"",""transactionId"":""251111041400"",""transactionType"":""CT"",""destinationAccountType"":""SVGS"",""sourceCountryCode"":"""",""countryCode"":""ID"",""currency"":""IDR"",""destinationAccount"":""419109017"",""komiId"":""8f47c396-0f64-4ca3-994b-df9e662ce20c"",""longitude"":""""}'}",IPHONE,1,,SVGS,IDR,,ORIGIN,,,,,,0.27353096576966734,0,LOW
2026-04-08T02:32:29.524663228Z,MEGAIDJA,,BMRIIDJA,ID,20251204BDKIIDJ10100204064957,DEBT,D,SVGS,,,820b1b31-3cfe-440f-967d-7ee352653314,10000.0,1599747454.0,KOMIMOBILE,419109017.0,CT,0.0,251111041400,"{'original': '{""chargeBearer"":""DEBT"",""bifastId"":""20251204BDKIIDJ10100204064957"",""sourceBic"":""BMRIIDJA"",""amount"":10000.0,""sourceAccount"":""1599747454"",""destinationBic"":""MEGAIDJA"",""fee"":0.0,""latitude"":"""",""channel"":""KOMIMOBILE"",""destinationCountryCode"":"""",""chargeType"":""D"",""ipAddress"":"""",""sourceAccountType"":""SVGS"",""transactionDirection"":""ORIGIN"",""deviceId"":""IPHONE"",""transactionId"":""251111041400"",""transactionType"":""CT"",""destinationAccountType"":""SVGS"",""sourceCountryCode"":"""",""countryCode"":""ID"",""currency"":""IDR"",""destinationAccount"":""419109017"",""komiId"":""820b1b31-3cfe-440f-967d-7ee352653314"",""longitude"":""""}'}",IPHONE,1,,SVGS,IDR,,ORIGIN,,,,,,0.21870165711067432,1,LOW
2026-04-08T01:48:55.224803398Z,MEGAIDJA,-6.1717714,BMRIIDJA,ID,20251204BDKIIDJ10100204064957,DEBT,D,SVGS,,10.10.20.15,04470577-96c0-4371-9f7d-3d9b9e2d3fb0,26000.0,2135697273.0,KOMIMOBILE,419109017.0,CT,0.0,251111041400,"{'original': '{""chargeBearer"":""DEBT"",""bifastId"":""20251204BDKIIDJ10100204064957"",""sourceBic"":""BMRIIDJA"",""amount"":26000.0,""sourceAccount"":""2135697273"",""destinationBic"":""MEGAIDJA"",""fee"":0.0,""latitude"":""-6.171771400000"",""channel"":""KOMIMOBILE"",""destinationCountryCode"":"""",""chargeType"":""D"",""ipAddress"":""10.10.20.15"",""sourceAccountType"":""SVGS"",""transactionDirection"":""ORIGIN"",""deviceId"":""SAMSUNG"",""transactionId"":""251111041400"",""transactionType"":""CT"",""destinationAccountType"":""SVGS"",""sourceCountryCode"":"""",""countryCode"":""ID"",""currency"":""IDR"",""destinationAccount"":""419109017"",""komiId"":""04470577-96c0-4371-9f7d-3d9b9e2d3fb0"",""longitude"":""106.791342700000""}'}",SAMSUNG,1,,SVGS,IDR,106.7913427,ORIGIN,,,,,,0.3065627052443386,0,LOW
2026-04-07T21:46:47.108722078Z,MEGAIDJA,-6.1717714,BMRIIDJA,ID,20251204BDKIIDJ10100204064957,DEBT,D,SVGS,,10.10.20.15,c89ddfcb-75dd-4416-b1c8-5316f0468062,26000.0,3000193525368.0,KOMIMOBILE,419109017.0,CT,0.0,251111041400,"{'original': '{""chargeBearer"":""DEBT"",""bifastId"":""20251204BDKIIDJ10100204064957"",""sourceBic"":""BMRIIDJA"",""amount"":26000.0,""sourceAccount"":""3000193525368"",""destinationBic"":""MEGAIDJA"",""fee"":0.0,""latitude"":""-6.171771400000"",""channel"":""KOMIMOBILE"",""destinationCountryCode"":"""",""chargeType"":""D"",""ipAddress"":""10.10.20.15"",""sourceAccountType"":""SVGS"",""transactionDirection"":""ORIGIN"",""deviceId"":""SAMSUNG"",""transactionId"":""251111041400"",""transactionType"":""CT"",""destinationAccountType"":""SVGS"",""sourceCountryCode"":"""",""countryCode"":""ID"",""currency"":""IDR"",""destinationAccount"":""419109017"",""komiId"":""c89ddfcb-75dd-4416-b1c8-5316f0468062"",""longitude"":""106.791342700000""}'}",SAMSUNG,1,,SVGS,IDR,106.7913427,ORIGIN,,,,,,0.3148393282555059,1,LOW
2026-04-07T21:47:16.236001632Z,MEGAIDJA,-6.1717714,BMRIIDJA,ID,20251204BDKIIDJ10100204064957,DEBT,D,SVGS,,10.10.20.15,1e13959a-e92c-44c5-8646-e62c987616e0,26000.0,3000193525368.0,KOMIMOBILE,419109017.0,CT,0.0,251111041400,"{'original': '{""chargeBearer"":""DEBT"",""bifastId"":""20251204BDKIIDJ10100204064957"",""sourceBic"":""BMRIIDJA"",""amount"":26000.0,""sourceAccount"":""3000193525368"",""destinationBic"":""MEGAIDJA"",""fee"":0.0,""latitude"":""-6.171771400000"",""channel"":""KOMIMOBILE"",""destinationCountryCode"":"""",""chargeType"":""D"",""ipAddress"":""10.10.20.15"",""sourceAccountType"":""SVGS"",""transactionDirection"":""ORIGIN"",""deviceId"":""SAMSUNG"",""transactionId"":""251111041400"",""transactionType"":""CT"",""destinationAccountType"":""SVGS"",""sourceCountryCode"":"""",""countryCode"":""ID"",""currency"":""IDR"",""destinationAccount"":""419109017"",""komiId"":""1e13959a-e92c-44c5-8646-e62c987616e0"",""longitude"":""106.791342700000""}'}",SAMSUNG,1,,SVGS,IDR,106.7913427,ORIGIN,,,,,,0.26458511348641334,1,LOW
2026-04-07T21:47:25.451043394Z,MEGAIDJA,-6.1717714,BMRIIDJA,ID,20251204BDKIIDJ10100204064957,DEBT,D,SVGS,,10.10.20.15,9713552e-9e8e-406d-80b8-3f79f4de44fa,26000.0,3000193525368.0,KOMIMOBILE,419109017.0,CT,0.0,251111041400,"{'original': '{""chargeBearer"":""DEBT"",""bifastId"":""20251204BDKIIDJ10100204064957"",""sourceBic"":""BMRIIDJA"",""amount"":26000.0,""sourceAccount"":""3000193525368"",""destinationBic"":""MEGAIDJA"",""fee"":0.0,""latitude"":""-6.171771400000"",""channel"":""KOMIMOBILE"",""destinationCountryCode"":"""",""chargeType"":""D"",""ipAddress"":""10.10.20.15"",""sourceAccountType"":""SVGS"",""transactionDirection"":""ORIGIN"",""deviceId"":""SAMSUNG"",""transactionId"":""251111041400"",""transactionType"":""CT"",""destinationAccountType"":""SVGS"",""sourceCountryCode"":"""",""countryCode"":""ID"",""currency"":""IDR"",""destinationAccount"":""419109017"",""komiId"":""9713552e-9e8e-406d-80b8-3f79f4de44fa"",""longitude"":""106.791342700000""}'}",SAMSUNG,1,,SVGS,IDR,106.7913427,ORIGIN,,,,,,0.27333231066799457,1,LOW
2026-04-07T21:45:37.516876326Z,MEGAIDJA,-6.1717714,BMRIIDJA,ID,20251204BDKIIDJ10100204064957,DEBT,D,SVGS,,10.10.20.15,461c6fe2-80c4-488a-832e-45080403325f,26000.0,3000193525367.0,KOMIMOBILE,419109017.0,CT,0.0,251111041400,"{'original': '{""chargeBearer"":""DEBT"",""bifastId"":""20251204BDKIIDJ10100204064957"",""sourceBic"":""BMRIIDJA"",""amount"":26000.0,""sourceAccount"":""3000193525367"",""destinationBic"":""MEGAIDJA"",""fee"":0.0,""latitude"":""-6.171771400000"",""channel"":""KOMIMOBILE"",""destinationCountryCode"":"""",""chargeType"":""D"",""ipAddress"":""10.10.20.15"",""sourceAccountType"":""SVGS"",""transactionDirection"":""ORIGIN"",""deviceId"":""SAMSUNG"",""transactionId"":""251111041400"",""transactionType"":""CT"",""destinationAccountType"":""SVGS"",""sourceCountryCode"":"""",""countryCode"":""ID"",""currency"":""IDR"",""destinationAccount"":""419109017"",""komiId"":""461c6fe2-80c4-488a-832e-45080403325f"",""longitude"":""106.791342700000""}'}",SAMSUNG,1,,SVGS,IDR,106.7913427,ORIGIN,,,,,,0.2872186841371714,1,LOW
2026-04-07T21:45:46.446775299Z,MEGAIDJA,-6.1717714,BMRIIDJA,ID,20251204BDKIIDJ10100204064957,DEBT,D,SVGS,,10.10.20.15,1dbb5777-a93c-459a-8f10-84b524698c8b,26000.0,3000193525367.0,KOMIMOBILE,419109017.0,CT,0.0,251111041400,"{'original': '{""chargeBearer"":""DEBT"",""bifastId"":""20251204BDKIIDJ10100204064957"",""sourceBic"":""BMRIIDJA"",""amount"":26000.0,""sourceAccount"":""3000193525367"",""destinationBic"":""MEGAIDJA"",""fee"":0.0,""latitude"":""-6.171771400000"",""channel"":""KOMIMOBILE"",""destinationCountryCode"":"""",""chargeType"":""D"",""ipAddress"":""10.10.20.15"",""sourceAccountType"":""SVGS"",""transactionDirection"":""ORIGIN"",""deviceId"":""SAMSUNG"",""transactionId"":""251111041400"",""transactionType"":""CT"",""destinationAccountType"":""SVGS"",""sourceCountryCode"":"""",""countryCode"":""ID"",""currency"":""IDR"",""destinationAccount"":""419109017"",""komiId"":""1dbb5777-a93c-459a-8f10-84b524698c8b"",""longitude"":""106.791342700000""}'}",SAMSUNG,1,,SVGS,IDR,106.7913427,ORIGIN,,,,,,0.3106439454306583,1,LOW
2026-04-07T21:45:54.406137353Z,MEGAIDJA,-6.1717714,BMRIIDJA,ID,20251204BDKIIDJ10100204064957,DEBT,D,SVGS,,10.10.20.15,21805c8f-5da5-4712-8ef9-4660e7877155,26000.0,3000193525367.0,KOMIMOBILE,419109017.0,CT,0.0,251111041400,"{'original': '{""chargeBearer"":""DEBT"",""bifastId"":""20251204BDKIIDJ10100204064957"",""sourceBic"":""BMRIIDJA"",""amount"":26000.0,""sourceAccount"":""3000193525367"",""destinationBic"":""MEGAIDJA"",""fee"":0.0,""latitude"":""-6.171771400000"",""channel"":""KOMIMOBILE"",""destinationCountryCode"":"""",""chargeType"":""D"",""ipAddress"":""10.10.20.15"",""sourceAccountType"":""SVGS"",""transactionDirection"":""ORIGIN"",""deviceId"":""SAMSUNG"",""transactionId"":""251111041400"",""transactionType"":""CT"",""destinationAccountType"":""SVGS"",""sourceCountryCode"":"""",""countryCode"":""ID"",""currency"":""IDR"",""destinationAccount"":""419109017"",""komiId"":""21805c8f-5da5-4712-8ef9-4660e7877155"",""longitude"":""106.791342700000""}'}",SAMSUNG,1,,SVGS,IDR,106.7913427,ORIGIN,,,,,,0.321968256471231,1,LOW
2026-04-07T21:46:37.210889736Z,MEGAIDJA,-6.1717714,BMRIIDJA,ID,20251204BDKIIDJ10100204064957,DEBT,D,SVGS,,10.10.20.15,0fd32208-0645-4ea0-888b-c146ab194b22,26000.0,3000193525367.0,KOMIMOBILE,419109017.0,CT,0.0,251111041400,"{'original': '{""chargeBearer"":""DEBT"",""bifastId"":""20251204BDKIIDJ10100204064957"",""sourceBic"":""BMRIIDJA"",""amount"":26000.0,""sourceAccount"":""3000193525367"",""destinationBic"":""MEGAIDJA"",""fee"":0.0,""latitude"":""-6.171771400000"",""channel"":""KOMIMOBILE"",""destinationCountryCode"":"""",""chargeType"":""D"",""ipAddress"":""10.10.20.15"",""sourceAccountType"":""SVGS"",""transactionDirection"":""ORIGIN"",""deviceId"":""SAMSUNG"",""transactionId"":""251111041400"",""transactionType"":""CT"",""destinationAccountType"":""SVGS"",""sourceCountryCode"":"""",""countryCode"":""ID"",""currency"":""IDR"",""destinationAccount"":""419109017"",""komiId"":""0fd32208-0645-4ea0-888b-c146ab194b22"",""longitude"":""106.791342700000""}'}",SAMSUNG,1,,SVGS,IDR,106.7913427,ORIGIN,,,,,,0.3373479377989872,1,LOW
2026-04-07T21:45:29.747536475Z,MEGAIDJA,-6.1717714,BMRIIDJA,ID,20251204BDKIIDJ10100204064957,DEBT,D,SVGS,,10.10.20.15,a190971a-539a-4bd4-9d93-097e37b21307,26000.0,3000193525367.0,KOMIMOBILE,419109017.0,CT,0.0,251111041400,"{'original': '{""chargeBearer"":""DEBT"",""bifastId"":""20251204BDKIIDJ10100204064957"",""sourceBic"":""BMRIIDJA"",""amount"":26000.0,""sourceAccount"":""3000193525367"",""destinationBic"":""MEGAIDJA"",""fee"":0.0,""latitude"":""-6.171771400000"",""channel"":""KOMIMOBILE"",""destinationCountryCode"":"""",""chargeType"":""D"",""ipAddress"":""10.10.20.15"",""sourceAccountType"":""SVGS"",""transactionDirection"":""ORIGIN"",""deviceId"":""SAMSUNG"",""transactionId"":""251111041400"",""transactionType"":""CT"",""destinationAccountType"":""SVGS"",""sourceCountryCode"":"""",""countryCode"":""ID"",""currency"":""IDR"",""destinationAccount"":""419109017"",""komiId"":""a190971a-539a-4bd4-9d93-097e37b21307"",""longitude"":""106.791342700000""}'}",SAMSUNG,1,,SVGS,IDR,106.7913427,ORIGIN,,,,,,0.27474871602461237,1,LOW
